RegionType,RegionCode,Category,AgeKey,Gender,PoolType,Style,Distance,Time,HolderName,Club,HolderCountry,RecordDate
country,ISR,age,17,female,50m,backstroke,100m,01:00.58,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,24/08/2019
country,ISR,age,17,female,50m,backstroke,200m,02:11.91,אביב ברזילי,מכבי חיפה,ISR,27/08/2019
country,ISR,age,17,female,50m,backstroke,50m,28.21,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,03/07/2019
country,ISR,age,17,female,50m,breaststroke,100m,01:08.93,יוליה בנך,הפועל אילת,ISR,27/02/2009
country,ISR,age,17,female,50m,breaststroke,200m,02:28.78,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,24/05/2019
country,ISR,age,17,female,50m,breaststroke,50m,31.73,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,03/08/2019
country,ISR,age,17,female,50m,butterfly,100m,59.63,ורד בורוכובסקי,מכבי אשדוד,ISR,27/02/2001
country,ISR,age,17,female,50m,butterfly,200m,02:14.22,מאי לווי,מכבי קרית אונו,ISR,04/05/2018
country,ISR,age,17,female,50m,butterfly,50m,26.70,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,26/07/2019
country,ISR,age,17,female,50m,freestyle,100m,54.38,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,18/12/2020
country,ISR,age,17,female,50m,freestyle,1500m,16:44.61,גלי זילברברג,מכבי פ.מ. רעות,ISR,06/07/2018
country,ISR,age,17,female,50m,freestyle,200m,01:59.38,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,18/12/2020
country,ISR,age,17,female,50m,freestyle,400m,04:17.74,בקי פוזדנר,הפועל בת-ים,ISR,24/07/2019
country,ISR,age,17,female,50m,freestyle,4X100m,03:58.45,"שאין גולנד, אלמה גלקסמן, מיטל פליקשטיין, אביגיל סטרוגצקי",הפועל מ. א. משגב,ISR,09/06/2023
country,ISR,age,17,female,50m,freestyle,4X200m,08:43.76,"אלמה גלסמן, שאין גולנד, מיטל פליקשטיין, איילה שהם",הפועל מ. א. משגב,ISR,10/06/2023
country,ISR,age,17,female,50m,freestyle,4X50m,01:49.68,"שאין גולנד, אלמה גלסמן, מיטל פליקשטיין, אביגיל סטרוגצקי",הפועל מ.א. משגב,ISR,25/03/2023
country,ISR,age,17,female,50m,freestyle,50m,25.23,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,18/12/2020
country,ISR,age,17,female,50m,freestyle,800m,08:47.98,עדי ביכמן,מכבי קרית-אונו,ISR,06/07/2000
country,ISR,age,17,female,50m,individual_medley,200m,02:11.92,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,21/07/2019
country,ISR,age,17,female,50m,individual_medley,400m,04:41.48,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,08/02/2020
country,ISR,age,17,female,50m,individual_medley,4X100m,04:15.56,"אביב ברזילי, לאה פולונסקי, מאי לווי, אנסטסיה גורבנקו",נבחרת ישראל,ISR,06/07/2018
country,ISR,age,17,female,50m,individual_medley,4X100m,04:25.27,"ליאם טלפינסקי, שחר כשריאל, תהל אלבז, נורית מקליס",א.ס.רמת השרון,ISR,21/07/2026
country,ISR,age,17,female,50m,individual_medley,4X50m,01:59.80,"דריה גולובטי, רומי חביב, אופיר רכאח, יובל סגל",הפועל בת-ים,ISR,20/07/2021
country,ISR,age,17,male,25m,backstroke,100m,52.43,אוקאן גולדין,מכבי נהריה,ISR,28/12/2024
country,ISR,age,17,male,25m,backstroke,200m,01:52.54,אוקאן גולדין,מכבי נהריה,ISR,26/12/2024
country,ISR,age,17,male,25m,backstroke,50m,24.34,אוקאן גולדין,מכבי נהריה,ISR,25/12/2024
country,ISR,age,17,male,25m,breaststroke,100m,01:00.10,מרק טלר,מכבי מרום רמת גן,ISR,27/12/2025
country,ISR,age,17,male,25m,breaststroke,200m,02:09.57,איליה גלדישב,מכבי אשדוד,ISR,25/12/2014
country,ISR,age,17,male,25m,breaststroke,50m,27.60,מרק טלר,מכבי מרום רמת גן,ISR,25/12/2025
country,ISR,age,17,male,25m,butterfly,100m,51.82,תומר פרנקל,הפועל ירושלים,ISR,27/12/2017
country,ISR,age,17,male,25m,butterfly,200m,01:55.62,תומר פרנקל,הפועל ירושלים,ISR,28/12/2017
country,ISR,age,17,male,25m,butterfly,50m,24.19,שון וורונקוב,מכבי קרית ביאליק,ISR,27/12/2025
country,ISR,age,17,male,25m,freestyle,100m,48.28,יהלי כהן,מכבי מרום רמת גן,ISR,24/12/2025
country,ISR,age,17,male,25m,freestyle,1500m,15:05.14,מרק חינאוי,הפועל בת ים,ISR,27/12/2014
country,ISR,age,17,male,25m,freestyle,200m,01:44.71,דניס לוקטב,מכבי אשדוד,ISR,30/12/2017
country,ISR,age,17,male,25m,freestyle,400m,03:45.13,דניס לוקטב,מכבי אשדוד,ISR,27/12/2017
country,ISR,age,17,male,25m,freestyle,4X100m,03:23.91,"עמית קסטן מגורי, סתיו שנער, ענבר מסילתי, ענבר רפאל יוסקוביץ-לב ארי",מכבי א.ס. רמת השרון,ISR,25/12/2025
country,ISR,age,17,male,25m,freestyle,4X100m,03:23.91,"עמית קסטן מגורי, סתיו שנער, ענבר מסילתי, ענבר רפאל יוסקוביץ-לב ארי",מכבי א.ס. רמת השרון,ISR,25/12/2025
country,ISR,age,17,male,25m,freestyle,4X200m,07:35.32,"אחמד פדיליה, ארז דרור, יוחי ברוש, אשכול מזור",הפועל כפר סבא ב. ב.,ISR,23/12/2023
country,ISR,age,17,male,25m,freestyle,4X200m,07:35.32,"אחמד פדיליה, ארז דרור, יוחי ברוש, אשכול מזור",הפועל כפר סבא ב. ב.,ISR,23/12/2023
country,ISR,age,17,male,25m,freestyle,4X50m,01:32.44,"שגיא כהן, ניל כרמלי, ירין שמאי, יהונתן שילר",מכבי ראשון לציון,ISR,27/12/2024
country,ISR,age,17,male,25m,freestyle,50m,21.99,מרטין קרטאבי,הפועל דולפין נתניה,ISR,25/12/2021
country,ISR,age,17,male,25m,freestyle,800m,07:56.84,יואב רומנו,מכבי שהם,ISR,25/12/2021
country,ISR,age,17,male,25m,individual_medley,100m,55.59,דניאל אייכל,מכבי קירת ביאליק,ISR,23/12/2021
country,ISR,age,17,male,25m,individual_medley,200m,01:56.98,גל כהן גרומי,הפועל עירוני הוד השרון,ISR,27/12/2019
country,ISR,age,17,male,25m,individual_medley,400m,04:15.80,גל כהן גרומי,הפועל עירוני הוד השרון,ISR,28/12/2019
country,ISR,age,17,male,25m,individual_medley,4X100m,03:51.18,"דניאל נג׳אר, עידו כאמון, יהונתן שילר, אסף סקל",מכבי מרום רמת גן,ISR,23/12/2023
country,ISR,age,17,male,25m,individual_medley,4X100m,03:51.18,"דניאל נג׳אר, עידו כאמון, יהונתן שילר, אסף סקל",מכבי מרום רמת גן,ISR,23/12/2023
country,ISR,age,17,male,25m,individual_medley,4X50m,01:38.51,"דניאל נג׳אר, מרק טלר, יהלי כהן, אסף סקל",מכבי מרום רמת גן,ISR,24/12/2025
country,ISR,age,17,male,50m,backstroke,100m,55.10,אוקאן גולדין,מכבי נהריה,ISR,10/08/2024
country,ISR,age,17,male,50m,backstroke,200m,02:00.20,אוקאן גולדין,מכבי נהריה,ISR,06/07/2023
country,ISR,age,17,male,50m,backstroke,50m,25.84,אוקאן גולדין,מכבי נהריה,ISR,03/07/2024
country,ISR,age,17,male,50m,breaststroke,100m,01:01.51,מרק טלר,"מכבי מרום ר""ג",ISR,06/07/2025
country,ISR,age,17,male,50m,breaststroke,200m,02:15.20,איליה פובר,הפועל רמת הנגב,ISR,17/04/2026
country,ISR,age,17,male,50m,breaststroke,50m,27.76,מרק טלר,"מכבי מרום ר""ג",ISR,01/07/2024
country,ISR,age,17,male,50m,butterfly,100m,52.93,גל כהן גרומי,הפועל עירוני הוד השרון,ISR,21/06/2019
country,ISR,age,17,male,50m,butterfly,200m,02:00.52,תום קרמר,מכבי קרית ביאליק,ISR,08/07/2011
country,ISR,age,17,male,50m,butterfly,50m,23.98,תומר פרנקל,הפועל ירושלים,ISR,02/08/2017
country,ISR,age,17,male,50m,freestyle,100m,49.57,גל כהן גרומי,הפועל עירוני הוד השרון,ISR,01/08/2019
country,ISR,age,17,male,50m,freestyle,1500m,15:29.48,מרק חינאוי,הפועל בת-ים,ISR,10/07/2014
country,ISR,age,17,male,50m,freestyle,200m,01:48.69,תומר פרנקל,הפועל ירושלים,ISR,02/07/2017
country,ISR,age,17,male,50m,freestyle,400m,03:53.89,דניס לוקטב,מכבי אשדוד,ISR,15/07/2016
country,ISR,age,17,male,50m,freestyle,4X100m,03:26.39,"ענבר רפאל יוסקוביץ-לב ארי, ענבר מסילתי, תומר רוזנר, עמית קסטן מגורי",א.ס. רמת השרון,ISR,19/07/2026
country,ISR,age,17,male,50m,freestyle,4X100m,03:26.39,"ענבר רפאל יוסקוביץ-לב ארי, ענבר מסילתי, תומר רוזנר, עמית קסטן מגורי",א.ס. רמת השרון,ISR,19/07/2026
country,ISR,age,17,male,50m,freestyle,4X200m,07:33.46,"ענבר יוסקוביץ לב ארי, יוני דגן, שון פומברג, תומר רוזנר",נבחרת ישראל,ISR,20/06/2026
country,ISR,age,17,male,50m,freestyle,4X200m,07:41.12,"ענבר רפאל יוסקוביץ-לב ארי, עמית קסטן מגורי, ענבר מסילתי, תומר רוזנר",א.ס.רמת השרון,ISR,18/07/2026
country,ISR,age,17,male,50m,freestyle,4X50m,01:36.13,"אסף סקל, דניאל נג׳ראר, מרק טלר, יהלי כהן","מכבי מרום ר""ג",ISR,08/08/2024
country,ISR,age,17,male,50m,freestyle,50m,22.59,מיכאל פולבייאב,הפועל דולפין נתניה,ISR,07/09/2023
country,ISR,age,17,male,50m,freestyle,800m,08:11.72,מרק חינאוי,הפועל בת-ים,ISR,17/05/2014
country,ISR,age,17,male,50m,individual_medley,200m,02:00.48,גל כהן גרומי,הפועל עירוני הוד השרון,ISR,05/07/2019
country,ISR,age,17,male,50m,individual_medley,400m,04:27.16,רון פולונסקי,מכבי חיפה,ISR,04/08/2017
country,ISR,age,17,male,50m,individual_medley,4X100m,03:47.79,"מיכאל בכר, מרק סגלוביץ, תומר רוזנר, יוני דגן",נבחרת ישראל,ISR,21/06/2026
country,ISR,age,17,male,50m,individual_medley,4X100m,03:59.50,"ענבר מסילתי, ענבר רפאל יוסקוביץ-לב ארי, תומר רוזנר, עמית קסטן מגורי",מ.ס.רמת השרון,ISR,21/07/2026
country,ISR,age,17,male,50m,individual_medley,4X50m,01:45.17,"דניאל נג׳אר, מרק טלר, אסף סקל, יהלי כהן","מכבי מרום ר""ג",ISR,10/08/2024
country,ISR,age,18,female,25m,backstroke,100m,57.45,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,16/12/2021
country,ISR,age,18,female,25m,backstroke,200m,02:05.36,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,26/11/2021
country,ISR,age,18,female,25m,backstroke,50m,26.63,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,01/10/2021
country,ISR,age,18,female,25m,breaststroke,100m,01:04.44,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,02/10/2021
country,ISR,age,18,female,25m,breaststroke,200m,02:19.22,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,09/09/2021
country,ISR,age,18,female,25m,breaststroke,50m,29.34,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,17/12/2021
country,ISR,age,18,female,25m,butterfly,100m,58.34,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,19/08/2020
country,ISR,age,18,female,25m,butterfly,200m,02:10.00,לאה פולונסקי,מכבי חיפה,ISR,27/12/2018
country,ISR,age,18,female,25m,butterfly,50m,26.38,ורד בורוכובסקי,מכבי אשדוד,ISR,05/04/2002
country,ISR,age,18,female,25m,freestyle,100m,52.36,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,24/10/2020
country,ISR,age,18,female,25m,freestyle,1500m,16:31.53,אמילי גולוס,"ת""א סווים",ISR,23/12/2025
country,ISR,age,18,female,25m,freestyle,200m,01:56.21,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,19/09/2021
country,ISR,age,18,female,25m,freestyle,400m,04:12.61,גלי זילברברג,מכבי פ.מ. רעות,ISR,26/12/2018
country,ISR,age,18,female,25m,freestyle,4X100m,03:47.43,"בקי פוזדנר, יובל סגל, אופק אדיר, דריה גולובטי",הפועל בת ים,ISR,27/11/2021
country,ISR,age,18,female,25m,freestyle,4X100m,03:47.43,"בקי פוזדנר, יובל סגל, אופק אדיר, דריה גולובטי",הפועל בת ים,ISR,27/11/2021
country,ISR,age,18,female,25m,freestyle,4X200m,08:23.48,"רומי חביב, בקי פוזדנר, דריה גולובטי, יובל סגל",הפועל בת ים,ISR,26/12/2020
country,ISR,age,18,female,25m,freestyle,4X50m,01:43.59,"שאין גולנד, אלמה גלסמן, רויטל ברנוט, מיטל פליקשטיין",מכבי חיפה,ISR,27/12/2024
country,ISR,age,18,female,25m,freestyle,50m,24.53,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,22/08/2020
country,ISR,age,18,female,25m,freestyle,800m,08:38.94,בקי פוזדנר,הפועל בת ים,ISR,27/12/2019
country,ISR,age,18,female,25m,individual_medley,100m,57.80,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,19/12/2021
country,ISR,age,18,female,25m,individual_medley,200m,02:05.04,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,04/09/2021
country,ISR,age,18,female,25m,individual_medley,400m,04:32.67,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,25/10/2020
country,ISR,age,18,female,25m,individual_medley,4X100m,04:15.71,"תום מיניס, קרן אייזברוך, אליסיה מושקוביץ, לוריין לונגו-קליבלנד",מכבי ראשון לציון,ISR,23/12/2023
country,ISR,age,18,female,25m,individual_medley,4X100m,04:15.71,"תום מיניס, קרן אייזברוך, אליסיה מושקוביץ, לוריין לונגו-קליבלנד",מכבי ראשון לציון,ISR,23/12/2023
country,ISR,age,18,female,25m,individual_medley,4X50m,01:53.93,"אביב ברזילי, לאה פולונסקי, רז הראל, רוני קלט",מכבי חיפה,ISR,28/12/2019
country,ISR,age,18,female,50m,backstroke,100m,59.30,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,26/07/2021
country,ISR,age,18,female,50m,backstroke,200m,02:10.86,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,10/04/2021
country,ISR,age,18,female,50m,backstroke,50m,28.21,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,03/07/2019
country,ISR,age,18,female,50m,breaststroke,100m,01:06.74,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,18/05/2021
country,ISR,age,18,female,50m,breaststroke,200m,02:25.20,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,13/06/2021
country,ISR,age,18,female,50m,breaststroke,50m,31.33,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,18/05/2021
country,ISR,age,18,female,50m,butterfly,100m,58.23,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,24/07/2021
country,ISR,age,18,female,50m,butterfly,200m,02:12.82,לאה פולונסקי,מכבי חיפה,ISR,09/02/2020
country,ISR,age,18,female,50m,butterfly,50m,26.70,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,26/07/2019
country,ISR,age,18,female,50m,freestyle,100m,54.38,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,18/12/2020
country,ISR,age,18,female,50m,freestyle,1500m,16:44.61,גלי זילברברג,מכבי פ.מ. רעות,ISR,06/07/2018
country,ISR,age,18,female,50m,freestyle,200m,01:58.24,דריה גולובטי,הפועל בת-ים,ISR,09/06/2023
country,ISR,age,18,female,50m,freestyle,400m,04:11.40,דריה גולובטי,הפועל בת-ים,ISR,07/06/2023
country,ISR,age,18,female,50m,freestyle,4X100m,03:51.99,"שאין גולנד, רויטל ברנוט, אלמה גלסמן, טטיאנה מחמוד",מכבי חיפה,ISR,26/07/2025
country,ISR,age,18,female,50m,freestyle,4X100m,03:51.99,"שאין גולנד, רויטל ברנוט, אלמה גלסמן, טטיאנה מחמוד",מכבי חיפה,ISR,26/07/2025
country,ISR,age,18,female,50m,freestyle,4X200m,08:24.20,"דריה גולובטי, יובל סגל, אדיר אופק, בקי פוזנר",הפועל בת-ים,ISR,29/07/2022
country,ISR,age,18,female,50m,freestyle,4X50m,01:47.93,"יובל סגל, בקי פוזדנר, אלכסיה סבשצ׳ינסקי, דריה גולובטי",הפועל בת ים,ISR,17/04/2021
country,ISR,age,18,female,50m,freestyle,50m,25.03,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,11/06/2021
country,ISR,age,18,female,50m,freestyle,800m,08:47.98,עדי ביכמן,מכבי קרית-אונו,ISR,06/07/2000
country,ISR,age,18,female,50m,individual_medley,200m,02:09.99,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,22/05/2021
country,ISR,age,18,female,50m,individual_medley,400m,04:41.48,אנסטסיה גורבנקו,מכבי קרית ביאליק,ISR,08/02/2020
country,ISR,age,18,female,50m,individual_medley,4X100m,04:15.56,"אביב ברזילי, לאה פולונסקי, מאי לווי, אנסטסיה גורבנקו",נבחרת ישראל,ISR,06/07/2018
country,ISR,age,18,female,50m,individual_medley,4X100m,04:19.09,"מיטל פליקשטיין, אלמה כלסמן, רויטל ברנוט, שאין גולנד",מכבי חיפה,ISR,28/07/2025
country,ISR,age,18,female,50m,individual_medley,4X50m,01:59.80,"דריה גולובטי, רומי חביב, אופיר רכאח, יובל סגל",הפועל בת-ים,ISR,20/07/2021
country,ISR,age,18,male,25m,backstroke,100m,51.91,אוקאן גולדין,מכבי נהריה,ISR,04/12/2025
country,ISR,age,18,male,25m,backstroke,200m,01:51.77,אוקאן גולדין,מכבי נהריה,ISR,02/12/2025
country,ISR,age,18,male,25m,backstroke,50m,24.20,וינר עומר,הפועל עמק חפר,ISR,23/12/2021
country,ISR,age,18,male,25m,breaststroke,100m,59.95,איתי גולדפדן,הפועל עמק חפר,ISR,26/12/2014
country,ISR,age,18,male,25m,breaststroke,200m,02:09.57,איליה גלדישב,מכבי אשדוד,ISR,25/12/2014
country,ISR,age,18,male,25m,breaststroke,50m,27.42,כריס פיצ׳וגין,ירושלים רבתי,ISR,25/12/2019
country,ISR,age,18,male,25m,butterfly,100m,51.82,תומר פרנקל,הפועל ירושלים,ISR,27/12/2017
country,ISR,age,18,male,25m,butterfly,200m,01:53.72,תומר פרנקל,הפועל ירושלים,ISR,27/12/2018
country,ISR,age,18,male,25m,butterfly,50m,23.45,מירון חרותי,מכבי חיפה,ISR,18/12/2015
country,ISR,age,18,male,25m,freestyle,100m,48.28,יהלי כהן,מכבי מרום רמת גן,ISR,24/12/2025
country,ISR,age,18,male,25m,freestyle,1500m,15:00.71,גל נבו,הפועל ירושלים,ISR,10/12/2005
country,ISR,age,18,male,25m,freestyle,200m,01:43.50,תומר פרנקל,הפועל ירושלים,ISR,29/12/2018
country,ISR,age,18,male,25m,freestyle,400m,03:42.86,תומר פרנקל,הפועל ירושלים,ISR,26/12/2018
country,ISR,age,18,male,25m,freestyle,4X100m,03:21.41,"סלאח אבו עמשה, אחמד פדידה, יואב גל, ארז דרור",הפועל כפר סבא ב. ב.,ISR,26/12/2024
country,ISR,age,18,male,25m,freestyle,4X100m,03:21.41,"סלאח אבו עמשה, אחמד פדידה, יואב גל, ארז דרור",הפועל כפר סבא ב. ב.,ISR,26/12/2024
country,ISR,age,18,male,25m,freestyle,4X200m,07:32.30,"מאור גורלניק, נתניאל פושקה, אלן טרייבוך, דניאל רבינוביץ׳",הפועל בת ים,ISR,30/12/2011
country,ISR,age,18,male,25m,freestyle,4X200m,07:32.30,"מאור גורלניק, נתניאל פושקה, אלן טרייבוך, דניאל רבינוביץ׳",הפועל בת ים,ISR,30/12/2011
country,ISR,age,18,male,25m,freestyle,4X50m,01:31.90,"זיו קלונטרוב, עומר מטלון, איתי קרול, טל רבינוביץ׳ בץ",הפועל עומר,ISR,16/12/2015
country,ISR,age,18,male,25m,freestyle,50m,21.68,מרטין קרטאבי,הפועל דולפין נתניה,ISR,21/12/2022
country,ISR,age,18,male,25m,freestyle,800m,07:52.79,יואב רומנו,מכבי שוהם,ISR,21/12/2022
country,ISR,age,18,male,25m,individual_medley,100m,54.11,רון פולונסקי,מכבי חיפה,ISR,26/12/2019
country,ISR,age,18,male,25m,individual_medley,200m,01:56.36,איתן בן שטרית,ירושלים רבתי,ISR,05/11/2021
country,ISR,age,18,male,25m,individual_medley,400m,04:07.55,איתן בן שטרית,ירושלים רבתי,ISR,20/12/2021
country,ISR,age,18,male,25m,individual_medley,4X100m,03:42.44,,הפועל ירושלים,ISR,19/02/2011
country,ISR,age,18,male,25m,individual_medley,4X100m,03:42.44,,הפועל ירושלים,ISR,19/02/2011
country,ISR,age,18,male,25m,individual_medley,4X50m,01:39.62,"עידן דותן, אמיר חביב, אורי טרלצקי, גלב איאונצ׳ב",הפועל עירוני הוד השרון,ISR,31/12/2018
country,ISR,age,18,male,50m,backstroke,100m,54.44,אוקאן גולדין,מכבי נהריה,ISR,19/08/2025
country,ISR,age,18,male,50m,backstroke,200m,01:58.64,אוקאן גולדין,מכבי נהריה,ISR,24/08/2025
country,ISR,age,18,male,50m,backstroke,50m,25.32,ענבר דנציגר,מכבי קרית אונו,ISR,05/07/2022
country,ISR,age,18,male,50m,breaststroke,100m,01:00.80,מרק טלר,"מכבי מרום ר""ג",ISR,10/08/2026
country,ISR,age,18,male,50m,breaststroke,200m,02:14.22,רון פולונסקי,מכבי חיפה,ISR,13/12/2019
country,ISR,age,18,male,50m,breaststroke,50m,27.72,מרק טלר,"מכבי מרום ר""ג",ISR,07/07/2026
country,ISR,age,18,male,50m,butterfly,100m,52.25,תומר פרנקל,הפועל ירושלים,ISR,26/04/2018
country,ISR,age,18,male,50m,butterfly,200m,01:57.97,נמרוד חייט,מכבי פ.מ. רעות,ISR,10/07/2009
country,ISR,age,18,male,50m,butterfly,50m,23.79,תומר פרנקל,הפועל ירושלים,ISR,04/07/2018
country,ISR,age,18,male,50m,freestyle,100m,49.23,תומר פרנקל,הפועל ירושלים,ISR,06/07/2018
country,ISR,age,18,male,50m,freestyle,1500m,15:22.04,יואב רומנו,מכבי שוהם,ISR,07/07/2022
country,ISR,age,18,male,50m,freestyle,200m,01:47.16,תומר פרנקל,הפועל ירושלים,ISR,27/04/2018
country,ISR,age,18,male,50m,freestyle,400m,03:52.04,דניס לוקטב,מכבי אשדוד,ISR,07/10/2018
country,ISR,age,18,male,50m,freestyle,4X100m,03:21.27,"תומר פרנקל, דניס לוקטב, מיכאל סמירנוב, גל כהן גרומי",נבחרת ישראל,ISR,04/07/2018
country,ISR,age,18,male,50m,freestyle,4X100m,03:26.39,"ענבר רפאל יוסקוביץ-לב ארי, ענבר מסילתי, תומר רוזנר, עמית קסטן מגורי",א.ס. רמת השרון,ISR,19/07/2026
country,ISR,age,18,male,50m,freestyle,4X200m,07:16.28,"דניס לוקטב, גל כהן גרומי, מיכאל סמירנוב, תומר פרנקל",נבחרת ישראל,ISR,06/07/2018
country,ISR,age,18,male,50m,freestyle,4X200m,07:38.11,"ארז דרור, יואב גל, יותם ורשבסקי, אשכול מזור",הפועל כפר סבא ב. ב.,ISR,25/07/2025
country,ISR,age,18,male,50m,freestyle,4X50m,01:36.13,"אסף סקל, דניאל נג׳ראר, מרק טלר, יהלי כהן","מכבי מרום ר""ג",ISR,08/08/2024
country,ISR,age,18,male,50m,freestyle,50m,22.16,זיו קלונטרוב,הפועל עומר,ISR,27/06/2015
country,ISR,age,18,male,50m,freestyle,800m,08:07.06,יואב רומנו,מכבי שוהם,ISR,09/07/2022
country,ISR,age,18,male,50m,individual_medley,200m,01:59.45,רון פולונסקי,מכבי חיפה,ISR,13/12/2019
country,ISR,age,18,male,50m,individual_medley,400m,04:21.57,איתן בן שטרית,ירושלים רבתי,ISR,08/07/2021
country,ISR,age,18,male,50m,individual_medley,4X100m,03:40.63,"אוקאן גולדין, מרק טלר, לב שטיינברג, ארז דרור",נבחרת ישראל,ISR,06/07/2025
country,ISR,age,18,male,50m,individual_medley,4X100m,03:45.97,"דניאל נג׳אר, מרק טלר, אביב חזן, יהלי כהן","מכבי מרום ר""ג",ISR,21/07/2026
country,ISR,age,18,male,50m,individual_medley,4X50m,01:45.17,"דניאל נג׳אר, מרק טלר, אסף סקל, יהלי כהן","מכבי מרום ר""ג",ISR,10/08/2024
country,ISR,age,adults,female,25m,freestyle,4X100m,03:44.35,"דריה גולובטי, יובל סגל, אופק אדיר, בקי פוזדנר",הפועל בת ים,ISR,26/12/2024
country,ISR,age,adults,female,25m,freestyle,4X200m,08:23.48,"רומי חביב, בקי פוזדנר, דריה גולובטי, יובל סגל",הפועל בת ים,ISR,26/12/2020
country,ISR,age,adults,female,25m,freestyle,4X50m,01:43.12,"קרן זיבנר, אניה גוסטמלסקי, חיה זלבלודוף, זהר שיקלר",הפועל דולפין נתניה,ISR,16/12/2015
country,ISR,age,adults,female,25m,individual_medley,4X100m,04:09.21,"אנאל וולפמן, אנסטסיה קורוטקוב, קרן זיבנר, אניה גוסטמלסקי",הפועל דולפין נתניה,ISR,15/02/2014
country,ISR,age,adults,female,25m,individual_medley,4X50m,01:53.73,"אניה גוסטמלסקי, זהר שיקלר, קרן זיבנר, חיה זבלודוף",הפועל דולפין נתניה,ISR,19/12/2015
country,ISR,age,adults,female,50m,freestyle,4X100m,03:48.28,"שאין גולנד, אלמה גלסמן, אביב ברזלי, לאה פולונסקי",מכבי חיפה,ISR,19/07/2026
country,ISR,age,adults,female,50m,freestyle,4X200m,08:21.11,"שאין גולנד, אביב ברזלי, אלמה גלסמן, לאה פולונסקי",מכבי חיפה,ISR,18/07/2026
country,ISR,age,adults,female,50m,freestyle,4X50m,01:45.43,"זוהר שיקלר, ג׳סיקה שפילקו, לוריין לונגו קליבלנד, שרון אגם",הפועל דולפין נתניה,ISR,16/04/2021
country,ISR,age,adults,female,50m,individual_medley,4X100m,04:10.32,"אופיר שמחה, אנסטסיה גורבנקו, אופיר רקאח, עומר שורץ",מכבי קרית ביאליק,ISR,21/07/2026
country,ISR,age,adults,female,50m,individual_medley,4X50m,01:57.36,"תום מיניס, קרן אייזנברוך, אליסה משקוביץ, דוריה גורלסקי",מכבי ראשון לציון,ISR,22/02/2024
country,ISR,age,adults,male,25m,freestyle,4X100m,03:16.26,"דוד גרצ׳יק, אדם מראענה, דניאל ברוך, גרג ליצ׳ינסקי",מכבי חיפה,ISR,20/12/2022
country,ISR,age,adults,male,25m,freestyle,4X200m,07:28.94,"דניאל אייכל, שון וורונקוב, שון פומברג, איתי רוזנפלד",מכבי קרית ביאליק,ISR,07/12/2024
country,ISR,age,adults,male,25m,freestyle,4X50m,01:27.61,"דיויד ריבינסקי, מרקוס ג׳ון שלזינגר, סטיבן פרידמן, אהרון גרינברג",הפועל דולפין נתניה,ISR,26/12/2018
country,ISR,age,adults,male,25m,individual_medley,4X100m,03:33.07,"מייק מרדר, כריס פיצ׳וגין, ליור מזרחי, איתן בן שטרית",ירושלים רבתי,ISR,22/12/2023
country,ISR,age,adults,male,25m,individual_medley,4X50m,01:34.50,"דוד גרצ׳יק, רון פולונסקי, גרג ליצ׳ינסקי, מירון חרותי",מכבי חיפה,ISR,21/12/2022
country,ISR,age,adults,male,50m,freestyle,4X100m,03:19.48,"אלכסיי גליבינסקי, תומר פרנקל, מארק שפרקין, גל כהן גרומי",הפועל ירושלים,ISR,07/08/2024
