RegionType,RegionCode,Category,AgeKey,Gender,PoolType,Style,Distance,Time,HolderName,Club,HolderCountry,RecordDate
world,,masters,80-84,female,25m,breaststroke,100m,01:42.00,FORD Diane,,GBR,24/06/2023
world,,masters,80-84,female,25m,breaststroke,200m,03:53.56,FORD Diane,,GBR,28/10/2023
world,,masters,80-84,female,25m,breaststroke,50m,46.48,YONEZAWA Shoko,,JPN,08/03/2015
world,,masters,80-84,female,25m,butterfly,100m,01:49.62,MUNNS Clary,,AUS,12/10/2025
world,,masters,80-84,female,25m,butterfly,200m,04:10.18,OLIVER Judith,,CAN,31/03/2012
world,,masters,80-84,female,25m,butterfly,50m,41.40,WILSON Judy,,FRA,07/04/2024
world,,masters,80-84,female,25m,freestyle,100m,01:21.29,OSAKI Yoshiko,,JPN,20/05/2018
world,,masters,80-84,female,25m,freestyle,1500m,25:45.37,ASHER Jane,,GBR,11/06/2011
world,,masters,80-84,female,25m,freestyle,200m,03:00.43,OSAKI Yoshiko,,JPN,10/02/2018
world,,masters,80-84,female,25m,freestyle,400m,06:23.17,OSAKI Yoshiko,,JPN,20/10/2019
world,,masters,80-84,female,25m,freestyle,50m,36.08,OSAKI Yoshiko,,JPN,20/05/2018
world,,masters,80-84,female,25m,freestyle,800m,12:49.43,ASHER Jane,,GBR,11/06/2011
world,,masters,80-84,female,25m,individual_medley,100m,01:38.45,OSAKI Yoshiko,,JPN,20/01/2018
world,,masters,80-84,female,25m,individual_medley,200m,03:27.12,MUNNS Clary,,AUS,25/05/2024
world,,masters,80-84,female,25m,individual_medley,400m,08:04.67,OLIVER Judith,,CAN,30/03/2012
world,,masters,80-84,female,50m,backstroke,100m,01:37.75,OHLSSON Margit,,SWE,12/08/2025
world,,masters,80-84,female,50m,backstroke,200m,03:32.61,YOSHIDA Noriko,,JPN,04/06/2023
world,,masters,80-84,female,50m,backstroke,50m,43.04,TAKEUJI Satoko,,JPN,11/03/2023
world,,masters,80-84,female,50m,breaststroke,100m,01:43.90,FORD Diane,,GBR,03/06/2023
world,,masters,80-84,female,50m,breaststroke,200m,03:51.53,FORD Diane,,GBR,04/06/2023
world,,masters,80-84,female,50m,breaststroke,50m,46.94,FORD Diane,,GBR,02/06/2023
world,,masters,80-84,female,50m,butterfly,100m,01:52.70,WILSON Judy,,FRA,29/02/2024
world,,masters,80-84,female,50m,butterfly,200m,04:14.92,BARNEA Daniela,,USA,04/08/2024
world,,masters,80-84,female,50m,butterfly,50m,42.79,WILSON Judy,,FRA,03/03/2024
world,,masters,80-84,female,50m,freestyle,100m,01:23.16,OSAKI Yoshiko,,JPN,14/07/2018
world,,masters,80-84,female,50m,freestyle,1500m,28:35.86,MONTRELLA Beverly,,USA,17/05/2026
world,,masters,80-84,female,50m,freestyle,200m,03:05.95,OSAKI Yoshiko,,JPN,20/09/2019
world,,masters,80-84,female,50m,freestyle,400m,06:39.90,ASHER Jane,,GBR,05/05/2012
world,,masters,80-84,female,50m,freestyle,50m,36.61,OSAKI Yoshiko,,JPN,15/07/2018
world,,masters,80-84,female,50m,freestyle,800m,13:51.21,ASHER Jane,,GBR,29/01/2011
world,,masters,80-84,female,50m,individual_medley,200m,03:47.11,BARNEA Daniela,,USA,22/08/2024
world,,masters,80-84,female,50m,individual_medley,400m,08:11.16,BARNEA Daniela,,USA,02/08/2024
world,,masters,80-84,male,25m,backstroke,100m,01:18.31,BURNS Rich,,USA,02/12/2023
world,,masters,80-84,male,25m,backstroke,200m,02:56.75,BURNS Rich,,USA,25/02/2023
world,,masters,80-84,male,25m,backstroke,50m,36.01,BURNS Rich,,USA,26/02/2023
world,,masters,80-84,male,25m,breaststroke,100m,01:29.22,SPRINGER Douglas,,USA,17/01/2026
world,,masters,80-84,male,25m,breaststroke,200m,03:15.06,SPRINGER Douglas,,USA,01/02/2026
world,,masters,80-84,male,25m,breaststroke,50m,40.29,SPRINGER Douglas,,USA,17/01/2026
world,,masters,80-84,male,25m,butterfly,100m,01:25.21,BURNS Rich,,USA,03/12/2023
world,,masters,80-84,male,25m,butterfly,200m,03:24.24,SPRINGER Douglas,,USA,31/01/2026
world,,masters,80-84,male,25m,butterfly,50m,34.06,ABRAHAMS Richard,,USA,25/01/2025
world,,masters,80-84,male,25m,freestyle,100m,01:09.20,FUJIMAKI Akira,,JPN,12/02/2023
world,,masters,80-84,male,25m,freestyle,1500m,21:59.53,RADCLIFF David,,USA,26/09/2014
world,,masters,80-84,male,25m,freestyle,200m,02:38.25,RADCLIFF David,,USA,28/09/2014
world,,masters,80-84,male,25m,freestyle,400m,05:39.27,RADCLIFF David,,USA,09/03/2014
world,,masters,80-84,male,25m,freestyle,50m,30.78,WIELAND Gerhard,,AUT,10/02/2024
world,,masters,80-84,male,25m,freestyle,800m,11:35.71,RADCLIFF David,,USA,15/11/2014
world,,masters,80-84,male,25m,individual_medley,100m,01:22.75,SPRINGER Douglas,,USA,17/01/2026
world,,masters,80-84,male,25m,individual_medley,200m,03:06.07,SPRINGER Douglas,,USA,01/02/2026
world,,masters,80-84,male,25m,individual_medley,400m,06:41.78,SPRINGER Douglas,,USA,30/01/2026
world,,masters,80-84,male,50m,backstroke,100m,01:22.06,BURNS Rich,,USA,04/08/2023
world,,masters,80-84,male,50m,backstroke,200m,03:04.49,BURNS Rich,,USA,23/08/2024
world,,masters,80-84,male,50m,backstroke,50m,36.83,BURNS Rich,,USA,04/08/2023
world,,masters,80-84,male,50m,breaststroke,100m,01:34.41,SHINKAI Masaru,,JPN,01/08/2021
world,,masters,80-84,male,50m,breaststroke,200m,03:27.72,SHINKAI Masaru,,JPN,01/08/2021
world,,masters,80-84,male,50m,breaststroke,50m,41.62,SPRINGER Douglas,,USA,18/05/2026
world,,masters,80-84,male,50m,butterfly,100m,01:29.39,DIVANO Giulio,,ITA,06/03/2011
world,,masters,80-84,male,50m,butterfly,200m,03:31.42,DIVANO Giulio,,ITA,22/06/2011
world,,masters,80-84,male,50m,butterfly,50m,34.39,BURNS Rich,,USA,04/08/2023
world,,masters,80-84,male,50m,freestyle,100m,01:08.76,FUJIMAKI Akira,,JPN,11/03/2023
world,,masters,80-84,male,50m,freestyle,1500m,22:16.90,RADCLIFF David,,USA,31/05/2014
world,,masters,80-84,male,50m,freestyle,200m,02:38.32,DUNN Chris,,GBR,17/01/2026
world,,masters,80-84,male,50m,freestyle,400m,05:42.79,DUNN Chris,,GBR,18/01/2026
world,,masters,80-84,male,50m,freestyle,50m,31.23,FUJIMAKI Akira,,JPN,12/03/2023
world,,masters,80-84,male,50m,freestyle,800m,11:49.29,RADCLIFF David,,USA,22/08/2014
world,,masters,80-84,male,50m,individual_medley,200m,03:14.38,BURNS Rich,,USA,22/08/2024
world,,masters,80-84,male,50m,individual_medley,400m,07:12.03,SHINKAI Masaru,,JPN,24/10/2021
world,,masters,85-89,female,25m,backstroke,100m,01:43.03,OSAKI Yoshiko,,JPN,02/07/2023
world,,masters,85-89,female,25m,backstroke,200m,03:48.24,OSAKI Yoshiko,,JPN,10/02/2024
world,,masters,85-89,female,25m,backstroke,50m,45.54,OSAKI Yoshiko,,JPN,28/05/2023
world,,masters,85-89,female,25m,breaststroke,100m,01:56.68,VAN OBBERGHEN Agnes,,BEL,22/01/2016
world,,masters,85-89,female,25m,breaststroke,200m,04:14.52,LEILICH Joann,,USA,16/03/2024
world,,masters,85-89,female,25m,breaststroke,50m,52.17,VAN OBBERGHEN Agnes,,BEL,23/01/2016
world,,masters,85-89,female,25m,butterfly,100m,02:02.59,OLIVER Judith,,CAN,12/05/2017
world,,masters,85-89,female,25m,butterfly,200m,04:40.42,OLIVER Judith,,CAN,25/03/2017
world,,masters,85-89,female,25m,butterfly,50m,51.22,SCHULZ Christel,,GER,01/03/2025
world,,masters,85-89,female,25m,freestyle,100m,01:27.19,OSAKI Yoshiko,,JPN,08/04/2023
world,,masters,85-89,female,25m,freestyle,1500m,28:02.25,ASHER Jane,,GBR,27/11/2016
world,,masters,85-89,female,25m,freestyle,200m,03:12.66,ASHER Jane,,GBR,25/06/2016
world,,masters,85-89,female,25m,freestyle,400m,06:51.73,OSAKI Yoshiko,,JPN,26/05/2024
world,,masters,85-89,female,25m,freestyle,50m,38.65,OSAKI Yoshiko,,JPN,12/05/2024
world,,masters,85-89,female,25m,freestyle,800m,14:24.83,ASHER Jane,,GBR,16/09/2016
world,,masters,85-89,female,25m,individual_medley,100m,01:47.02,ASHER Jane,,GBR,20/08/2016
world,,masters,85-89,female,25m,individual_medley,200m,03:57.27,FLORA Katharina,,HUN,23/02/2019
world,,masters,85-89,female,25m,individual_medley,400m,08:42.45,OLIVER Judith,,CAN,24/03/2017
world,,masters,85-89,female,50m,backstroke,100m,01:43.97,OSAKI Yoshiko,,JPN,15/09/2024
world,,masters,85-89,female,50m,backstroke,200m,03:43.27,FLORA Katharina,,HUN,13/08/2019
world,,masters,85-89,female,50m,backstroke,50m,46.25,OSAKI Yoshiko,,JPN,16/09/2024
world,,masters,85-89,female,50m,breaststroke,100m,01:54.96,VAN OBBERGHEN Agnes,,BEL,06/05/2016
world,,masters,85-89,female,50m,breaststroke,200m,04:18.23,VAN OBBERGHEN Agnes,,BEL,08/05/2016
world,,masters,85-89,female,50m,breaststroke,50m,50.73,SUEN Ming Chu,,HKG,13/08/2025
world,,masters,85-89,female,50m,butterfly,100m,02:01.26,FLORA Katharina,,HUN,09/11/2019
world,,masters,85-89,female,50m,butterfly,200m,05:07.64,NOCHMAN Lois Kivi,,USA,25/07/2009
world,,masters,85-89,female,50m,butterfly,50m,48.90,FLORA Katharina,,HUN,14/08/2019
world,,masters,85-89,female,50m,freestyle,100m,01:27.42,OSAKI Yoshiko,,JPN,06/08/2023
world,,masters,85-89,female,50m,freestyle,1500m,28:11.18,ASHER Jane,,GBR,05/03/2016
world,,masters,85-89,female,50m,freestyle,200m,03:14.51,OSAKI Yoshiko,,JPN,07/08/2023
world,,masters,85-89,female,50m,freestyle,400m,07:03.60,ASHER Jane,,GBR,15/10/2016
world,,masters,85-89,female,50m,freestyle,50m,38.89,OSAKI Yoshiko,,JPN,08/08/2023
world,,masters,85-89,female,50m,freestyle,800m,14:27.71,ASHER Jane,,GBR,01/04/2016
world,,masters,85-89,female,50m,individual_medley,200m,03:54.86,FLORA Katharina,,HUN,15/08/2019
world,,masters,85-89,female,50m,individual_medley,400m,08:26.93,FLORA Katharina,,HUN,09/11/2019
world,,masters,85-89,male,25m,backstroke,100m,01:28.98,NAKAMURA Keijiro,,JPN,18/05/2008
world,,masters,85-89,male,25m,backstroke,200m,03:18.29,NAKAMURA Keijiro,,JPN,20/04/2008
world,,masters,85-89,male,25m,backstroke,50m,39.72,YABE Akihiko,,JPN,07/04/2024
world,,masters,85-89,male,25m,breaststroke,100m,01:37.69,SHINKAI Masaru,,JPN,29/06/2025
world,,masters,85-89,male,25m,breaststroke,200m,03:38.27,GOODWIN Tony,,AUS,12/10/2024
world,,masters,85-89,male,25m,breaststroke,50m,43.80,YUGAWA Kotaro,,JPN,25/01/2026
world,,masters,85-89,male,25m,butterfly,100m,01:44.10,MIYAZAKI Taisuke,,JPN,08/12/2024
world,,masters,85-89,male,25m,butterfly,200m,04:07.30,CUMMING David Frank,,GBR,27/10/2023
world,,masters,85-89,male,25m,butterfly,50m,39.88,MACKINNON Neil,,GBR,21/02/2026
world,,masters,85-89,male,25m,freestyle,100m,01:14.68,ALBERICHE Roberto,,ESP,31/01/2016
world,,masters,85-89,male,25m,freestyle,1500m,25:18.19,RADCLIFF David,,USA,12/04/2019
world,,masters,85-89,male,25m,freestyle,200m,02:55.35,ALBERICHE Roberto,,ESP,30/01/2016
world,,masters,85-89,male,25m,freestyle,400m,06:27.44,RADCLIFF David,,USA,13/04/2019
world,,masters,85-89,male,25m,freestyle,50m,32.23,ALBERICHE Roberto,,ESP,29/01/2016
world,,masters,85-89,male,25m,freestyle,800m,13:20.46,RADCLIFF David,,USA,13/01/2019
world,,masters,85-89,male,25m,individual_medley,100m,01:33.70,YABE Akihiko,,JPN,02/11/2025
world,,masters,85-89,male,25m,individual_medley,200m,03:32.91,SHINKAI Masaru,,JPN,06/04/2025
world,,masters,85-89,male,25m,individual_medley,400m,07:58.08,COCKS John,,AUS,20/05/2022
world,,masters,85-89,male,50m,backstroke,100m,01:31.65,NAKAMURA Keijiro,,JPN,02/03/2008
world,,masters,85-89,male,50m,backstroke,200m,03:28.59,NAKAMURA Keijiro,,JPN,19/07/2008
world,,masters,85-89,male,50m,backstroke,50m,39.89,NAKAMURA Keijiro,,JPN,18/07/2008
world,,masters,85-89,male,50m,breaststroke,100m,01:40.17,GOODWIN Tony,,AUS,06/08/2023
world,,masters,85-89,male,50m,breaststroke,200m,03:45.32,GOODWIN Tony,,AUS,10/08/2023
world,,masters,85-89,male,50m,breaststroke,50m,45.34,YUGAWA Kotaro,,JPN,14/06/2026
world,,masters,85-89,male,50m,butterfly,100m,01:50.27,COCKS John,,AUS,11/04/2021
world,,masters,85-89,male,50m,butterfly,200m,04:14.19,CUMMING David Frank,,GBR,10/08/2023
world,,masters,85-89,male,50m,butterfly,50m,41.07,MACKINNON Neil,,GBR,22/03/2026
world,,masters,85-89,male,50m,freestyle,100m,01:22.25,FURUKAWA Tohru,,JPN,06/08/2023
world,,masters,85-89,male,50m,freestyle,1500m,26:18.37,RADCLIFF David,,USA,19/07/2019
world,,masters,85-89,male,50m,freestyle,200m,03:03.50,ALBERICHE Roberto,,ESP,01/07/2017
world,,masters,85-89,male,50m,freestyle,400m,06:38.87,JOHNSTON Graham,,USA,26/06/2016
world,,masters,85-89,male,50m,freestyle,50m,33.74,FURUKAWA Tohru,,JPN,08/08/2023
world,,masters,85-89,male,50m,freestyle,800m,13:56.29,RADCLIFF David,,USA,19/07/2019
world,,masters,85-89,male,50m,individual_medley,200m,03:39.66,COCKS John,,AUS,21/03/2021
world,,masters,85-89,male,50m,individual_medley,400m,07:56.23,COCKS John,,AUS,20/03/2021
world,,masters,90-94,female,25m,backstroke,100m,02:01.17,ASHER Jane,,GBR,31/10/2021
world,,masters,90-94,female,25m,backstroke,200m,04:24.90,LORENZI Betty,,USA,15/10/2017
world,,masters,90-94,female,25m,backstroke,50m,53.78,WALDIE Mae,,CAN,25/04/2025
world,,masters,90-94,female,25m,breaststroke,100m,01:59.55,YONEZAWA Shoko,,JPN,19/04/2025
world,,masters,90-94,female,25m,breaststroke,200m,04:32.36,YONEZAWA Shoko,,JPN,15/06/2025
world,,masters,90-94,female,25m,breaststroke,50m,53.78,YONEZAWA Shoko,,JPN,16/03/2025
world,,masters,90-94,female,25m,butterfly,100m,02:28.60,OLIVER Judith,,CAN,24/04/2022
world,,masters,90-94,female,25m,butterfly,200m,05:33.79,OLIVER Judith,,CAN,06/11/2022
world,,masters,90-94,female,25m,butterfly,50m,01:02.60,OLIVER Judith,,CAN,18/12/2022
world,,masters,90-94,female,25m,freestyle,100m,01:44.21,ASHER Jane,,GBR,29/10/2021
world,,masters,90-94,female,25m,freestyle,1500m,33:41.77,ASHER Jane,,GBR,28/11/2021
world,,masters,90-94,female,25m,freestyle,200m,03:52.93,ASHER Jane,,GBR,02/10/2021
world,,masters,90-94,female,25m,freestyle,400m,08:23.56,ROBERTSON Denise,,AUS,29/04/2026
world,,masters,90-94,female,25m,freestyle,50m,45.42,ASHER Jane,,GBR,30/10/2021
world,,masters,90-94,female,25m,freestyle,800m,17:01.36,ROBERTSON Denise,,AUS,02/05/2026
world,,masters,90-94,female,25m,individual_medley,100m,02:02.34,YONEZAWA Shoko,,JPN,17/05/2026
world,,masters,90-94,female,25m,individual_medley,200m,04:50.01,OLIVER Judith,,CAN,24/04/2022
world,,masters,90-94,female,25m,individual_medley,400m,10:29.18,OLIVER Judith,,CAN,06/11/2022
world,,masters,90-94,female,50m,backstroke,100m,01:59.50,ASHER Jane,,GBR,23/01/2022
world,,masters,90-94,female,50m,backstroke,200m,04:32.89,ASHER Jane,,GBR,23/01/2022
world,,masters,90-94,female,50m,backstroke,50m,53.25,WALDIE Mae,,CAN,13/04/2025
world,,masters,90-94,female,50m,breaststroke,100m,02:03.80,YONEZAWA Shoko,,JPN,20/09/2025
world,,masters,90-94,female,50m,breaststroke,200m,04:29.58,YONEZAWA Shoko,,JPN,18/09/2025
world,,masters,90-94,female,50m,breaststroke,50m,54.45,YONEZAWA Shoko,,JPN,19/09/2025
world,,masters,90-94,female,50m,butterfly,100m,02:43.91,OLIVER Judith,,CAN,20/06/2024
world,,masters,90-94,female,50m,butterfly,200m,08:52.22,RONAI Nora,,BRA,08/08/2014
world,,masters,90-94,female,50m,butterfly,50m,01:21.35,REICH Helga,,GER,17/07/2026
world,,masters,90-94,female,50m,freestyle,100m,01:46.18,ASHER Jane,,GBR,18/06/2022
world,,masters,90-94,female,50m,freestyle,1500m,33:36.10,DICKEY Dorothy,,AUS,21/02/2020
world,,masters,90-94,female,50m,freestyle,200m,03:52.96,ASHER Jane,,GBR,19/06/2022
world,,masters,90-94,female,50m,freestyle,400m,08:25.92,ASHER Jane,,GBR,05/03/2022
world,,masters,90-94,female,50m,freestyle,50m,45.44,ASHER Jane,,GBR,23/01/2022
world,,masters,90-94,female,50m,freestyle,800m,17:48.89,ROBERTSON Denise,,AUS,16/07/2026
world,,masters,90-94,female,50m,individual_medley,200m,06:16.10,LACERDA DE FIGUEIREDO TAUBERT Nadir,,BRA,19/05/2024
world,,masters,90-94,female,50m,individual_medley,400m,14:12.52,RONAI Nora,,BRA,05/08/2014
world,,masters,90-94,male,25m,backstroke,100m,01:46.33,MENNEN Marty,,USA,17/01/2026
world,,masters,90-94,male,25m,backstroke,200m,03:58.39,MENNEN Marty,,USA,18/01/2026
world,,masters,90-94,male,25m,backstroke,50m,48.39,MENNEN Marty,,USA,17/01/2026
world,,masters,90-94,male,25m,breaststroke,100m,01:54.43,REICHELT Hans,,GER,18/01/2026
world,,masters,90-94,male,25m,breaststroke,200m,04:12.84,REICHELT Hans,,GER,17/01/2026
world,,masters,90-94,male,25m,breaststroke,50m,49.58,TAJIMA Toshio,,JPN,07/06/2015
world,,masters,90-94,male,25m,butterfly,100m,02:16.78,DA SILVA Guilherme,,BRA,10/06/2018
world,,masters,90-94,male,25m,butterfly,200m,05:24.08,MAINE Thomas,,USA,11/10/2015
world,,masters,90-94,male,25m,butterfly,50m,49.00,NAKAMARU Tetsuo,,JPN,06/09/2025
world,,masters,90-94,male,25m,freestyle,100m,01:29.62,ZURCHER James,,USA,18/02/2024
world,,masters,90-94,male,25m,freestyle,1500m,29:18.14,ZURCHER James,,USA,04/10/2024
world,,masters,90-94,male,25m,freestyle,200m,03:19.50,ZURCHER James,,USA,09/03/2024
world,,masters,90-94,male,25m,freestyle,400m,07:27.44,ZURCHER James,,USA,09/03/2024
world,,masters,90-94,male,25m,freestyle,50m,39.93,MATSUMOTO Hiroshi,,JPN,25/01/2026
world,,masters,90-94,male,25m,freestyle,800m,15:34.24,ZURCHER James,,USA,04/10/2024
world,,masters,90-94,male,25m,individual_medley,100m,01:47.47,ZURCHER James,,USA,10/03/2024
world,,masters,90-94,male,25m,individual_medley,200m,04:08.74,ZURCHER James,,USA,18/02/2024
world,,masters,90-94,male,25m,individual_medley,400m,09:39.56,MAINE Thomas,,USA,15/11/2015
world,,masters,90-94,male,50m,backstroke,100m,01:45.46,KOBAYASHI Goro,,JPN,09/08/2006
world,,masters,90-94,male,50m,backstroke,200m,04:00.01,KENNEDY Peter,,USA,27/06/2026
world,,masters,90-94,male,50m,backstroke,50m,46.82,KOBAYASHI Goro,,JPN,17/07/2006
world,,masters,90-94,male,50m,breaststroke,100m,01:59.82,HOSOTANI Hirofumi,,JPN,16/08/2025
world,,masters,90-94,male,50m,breaststroke,200m,04:21.22,REICHELT Hans,,GER,09/05/2026
world,,masters,90-94,male,50m,breaststroke,50m,50.71,TAJIMA Toshio,,JPN,13/09/2015
world,,masters,90-94,male,50m,butterfly,100m,02:23.56,MAINE Thomas,,USA,06/06/2015
world,,masters,90-94,male,50m,butterfly,200m,05:19.18,MAINE Thomas,,USA,06/06/2015
world,,masters,90-94,male,50m,butterfly,50m,52.48,NAKAMARU Tetsuo,,JPN,16/08/2025
world,,masters,90-94,male,50m,freestyle,100m,01:33.00,ALBERICHE Roberto,,ESP,24/06/2023
world,,masters,90-94,male,50m,freestyle,1500m,30:31.69,SUZUKI Katsura,,JPN,24/10/2021
world,,masters,90-94,male,50m,freestyle,200m,03:33.64,SUZUKI Katsura,,JPN,12/12/2021
world,,masters,90-94,male,50m,freestyle,400m,07:38.88,SUZUKI Katsura,,JPN,02/10/2022
world,,masters,90-94,male,50m,freestyle,50m,38.64,ALBERICHE Roberto,,ESP,24/06/2023
world,,masters,90-94,male,50m,freestyle,800m,15:20.31,SUZUKI Katsura,,JPN,23/10/2021
world,,masters,90-94,male,50m,individual_medley,200m,04:15.27,COCKS John,,AUS,15/03/2026
world,,masters,90-94,male,50m,individual_medley,400m,09:56.43,MAINE Thomas,,USA,06/06/2015
world,,masters,95-99,female,25m,backstroke,100m,02:14.61,ASHER Jane,,GBR,27/06/2026
world,,masters,95-99,female,25m,backstroke,200m,04:59.63,ASHER Jane,,GBR,05/07/2026
world,,masters,95-99,female,25m,backstroke,50m,01:01.60,ASHER Jane,,GBR,21/03/2026
world,,masters,95-99,female,25m,breaststroke,100m,02:58.99,KIMURA Etsuko,,JPN,07/04/2024
world,,masters,95-99,female,25m,breaststroke,200m,06:46.32,KIMURA Etsuko,,JPN,06/04/2024
world,,masters,95-99,female,25m,breaststroke,50m,01:17.74,KIMURA Etsuko,,JPN,07/04/2024
world,,masters,95-99,female,25m,butterfly,50m,02:12.78,KORNFELD Maurine,,USA,02/12/2017
world,,masters,95-99,female,25m,freestyle,100m,02:07.10,ASHER Jane,,GBR,21/03/2026
world,,masters,95-99,female,25m,freestyle,1500m,42:34.14,SIMONTON Rita,,USA,06/10/2013
world,,masters,95-99,female,25m,freestyle,200m,04:38.43,ASHER Jane,,GBR,20/03/2026
world,,masters,95-99,female,25m,freestyle,400m,09:58.17,ASHER Jane,,GBR,05/07/2026
world,,masters,95-99,female,25m,freestyle,50m,57.16,ASHER Jane,,GBR,22/03/2026
world,,masters,95-99,female,25m,freestyle,800m,20:57.02,KORNFELD Maurine,,USA,06/11/2016
world,,masters,95-99,female,25m,individual_medley,100m,02:34.31,ASHER Jane,,GBR,22/03/2026
world,,masters,95-99,female,25m,individual_medley,200m,09:32.59,SANDDAL Charlotte,,USA,12/10/2018
world,,masters,95-99,female,50m,backstroke,100m,02:18.70,ASHER Jane,,GBR,16/05/2026
world,,masters,95-99,female,50m,backstroke,200m,04:58.10,ASHER Jane,,GBR,17/01/2026
world,,masters,95-99,female,50m,backstroke,50m,01:02.84,ASHER Jane,,GBR,17/01/2026
world,,masters,95-99,female,50m,breaststroke,100m,03:23.46,ONO Teruko,,JPN,17/09/2023
world,,masters,95-99,female,50m,breaststroke,200m,07:42.36,RASMUSSEN Kalis,,CAN,23/06/2019
world,,masters,95-99,female,50m,breaststroke,50m,01:26.45,KIMURA Etsuko,,JPN,14/06/2026
world,,masters,95-99,female,50m,butterfly,100m,05:12.53,RONAI Nora,,BRA,12/04/2019
world,,masters,95-99,female,50m,butterfly,200m,12:05.78,RONAI Nora,,BRA,16/11/2019
world,,masters,95-99,female,50m,butterfly,50m,01:56.76,RONAI Nora,,BRA,14/04/2019
world,,masters,95-99,female,50m,freestyle,100m,02:11.46,ASHER Jane,,GBR,16/05/2026
world,,masters,95-99,female,50m,freestyle,1500m,41:39.68,SIMONTON Rita,,USA,02/06/2013
world,,masters,95-99,female,50m,freestyle,200m,04:30.19,ASHER Jane,,GBR,17/01/2026
world,,masters,95-99,female,50m,freestyle,400m,09:59.25,ASHER Jane,,GBR,14/06/2026
world,,masters,95-99,female,50m,freestyle,50m,56.13,ASHER Jane,,GBR,18/01/2026
world,,masters,95-99,female,50m,freestyle,800m,20:58.62,DICKEY Dorothy,,AUS,08/04/2025
world,,masters,95-99,female,50m,individual_medley,200m,08:51.10,RONAI Nora,,BRA,15/11/2019
world,,masters,95-99,female,50m,individual_medley,400m,18:50.06,RONAI Nora,,BRA,11/04/2019
world,,masters,95-99,male,25m,backstroke,100m,02:04.72,LAMB Willard,,USA,11/11/2017
world,,masters,95-99,male,25m,backstroke,200m,04:24.83,LAMB Willard,,USA,18/11/2017
world,,masters,95-99,male,25m,backstroke,50m,55.60,LAMB Willard,,USA,19/11/2017
world,,masters,95-99,male,25m,breaststroke,100m,02:30.16,KLARING Gottfried,,GER,01/03/2025
world,,masters,95-99,male,25m,breaststroke,200m,05:45.70,YOSHIMOTO Hiromu,,JPN,08/05/2010
world,,masters,95-99,male,25m,breaststroke,50m,01:06.33,KLARING Gottfried,,GER,01/03/2025
world,,masters,95-99,male,25m,butterfly,100m,05:36.78,DOUD Robert,,USA,17/03/2018
world,,masters,95-99,male,25m,butterfly,200m,11:08.68,DOUD Robert,,USA,17/03/2018
world,,masters,95-99,male,25m,butterfly,50m,01:12.03,DA SILVA Guilherme,,BRA,16/06/2024
world,,masters,95-99,male,25m,freestyle,100m,01:44.69,SUZUKI Katsura,,JPN,25/01/2026
world,,masters,95-99,male,25m,freestyle,1500m,31:56.67,LAMB Willard,,USA,19/11/2017
world,,masters,95-99,male,25m,freestyle,200m,03:54.31,SUZUKI Katsura,,JPN,04/04/2026
world,,masters,95-99,male,25m,freestyle,400m,08:13.42,LAMB Willard,,USA,05/03/2017
world,,masters,95-99,male,25m,freestyle,50m,45.47,LAMB Willard,,USA,18/11/2017
world,,masters,95-99,male,25m,freestyle,800m,16:56.22,LAMB Willard,,USA,19/11/2017
world,,masters,95-99,male,25m,individual_medley,100m,02:31.08,KLARING Gottfried,,GER,01/03/2025
world,,masters,95-99,male,25m,individual_medley,200m,09:50.55,PFEIFFER Walter,,USA,05/10/2008
world,,masters,95-99,male,25m,individual_medley,400m,21:03.17,PFEIFFER Walter,,USA,05/10/2008
world,,masters,95-99,male,50m,backstroke,100m,02:11.19,LAMB Willard,,USA,06/08/2017
world,,masters,95-99,male,50m,backstroke,200m,04:34.73,LAMB Willard,,USA,30/07/2018
world,,masters,95-99,male,50m,backstroke,50m,55.90,BIEDERMANN Anton Karl,,BRA,14/04/2019
world,,masters,95-99,male,50m,breaststroke,100m,02:35.28,KLARING Gottfried,,GER,08/03/2025
world,,masters,95-99,male,50m,breaststroke,200m,05:39.88,DA SILVA Guilherme,,BRA,24/11/2023
world,,masters,95-99,male,50m,breaststroke,50m,01:04.76,KLARING Gottfried,,GER,08/03/2025
world,,masters,95-99,male,50m,butterfly,100m,04:09.52,PFEIFFER Walter,,USA,01/06/2008
world,,masters,95-99,male,50m,butterfly,200m,11:47.68,DOUD Robert,,USA,23/08/2018
world,,masters,95-99,male,50m,butterfly,50m,01:16.48,DA SILVA Guilherme,,BRA,26/11/2023
world,,masters,95-99,male,50m,freestyle,100m,01:45.42,SUZUKI Katsura,,JPN,08/02/2026
world,,masters,95-99,male,50m,freestyle,1500m,33:39.77,LAMB Willard,,USA,25/08/2017
world,,masters,95-99,male,50m,freestyle,200m,03:57.40,SUZUKI Katsura,,JPN,08/02/2026
world,,masters,95-99,male,50m,freestyle,400m,08:40.77,SUZUKI Katsura,,JPN,21/06/2026
world,,masters,95-99,male,50m,freestyle,50m,45.71,LAMB Willard,,USA,06/08/2017
world,,masters,95-99,male,50m,freestyle,800m,17:42.57,LAMB Willard,,USA,25/08/2017
world,,masters,95-99,male,50m,individual_medley,200m,08:55.97,PFEIFFER Walter,,USA,01/06/2008
world,,masters,95-99,male,50m,individual_medley,400m,17:29.20,PFEIFFER Walter,,USA,01/06/2008
